tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
459,26:27.3,34:07.3,3187,Warren St,40.7211236,-74.03805095,3199,Newport Pkwy,40.7287448,-74.0321082,32139,Subscriber,1986,2
281,35:37.8,40:19.4,3186,Grove St PATH,40.71958612,-74.04311746,3205,JC Medical Center,40.71653978,-74.04963791,42603,Subscriber,1988,1
167,35:40.8,38:27.9,3185,City Hall,40.7177325,-74.043845,3276,Marin Light Rail,40.71458404,-74.04281706,34386,Subscriber,1987,1
546,37:41.7,46:48.0,3205,JC Medical Center,40.71653978,-74.04963791,3272,Jersey & 3rd,40.72333159,-74.04595256,42505,Subscriber,1967,2
384,38:34.6,44:59.5,3679,Bergen Ave,40.72210379,-74.071455,3195,Sip Ave,40.7308971,-74.06391263,42447,Subscriber,1965,1
640,43:42.1,54:22.4,3186,Grove St PATH,40.71958612,-74.04311746,3267,Morris Canal,40.71241882,-74.03852552,42479,Subscriber,1969,1
581,52:45.0,02:27.0,3207,Oakland Ave,40.7376037,-74.0524783,3211,Newark Ave,40.72152515,-74.04630454,34183,Customer,1998,1
416,55:55.0,02:51.5,3206,Hilltop,40.7311689,-74.0575736,3483,Montgomery St,40.71942,-74.05099,42121,Customer,1969,0
2101,58:50.4,33:51.7,3202,Newport PATH,40.7272235,-74.0337589,3202,Newport PATH,40.7272235,-74.0337589,42452,Customer,1970,2
3365,02:09.4,58:14.4,3278,Monmouth and 6th,40.72568548,-74.04879034,3269,Brunswick & 6th,40.72601173,-74.05038893,42601,Customer,1969,0
266,25:20.9,29:47.6,3185,City Hall,40.7177325,-74.043845,3639,Harborside,40.7192517,-74.034234,42562,Subscriber,1985,1
1835,38:59.5,09:35.4,3185,City Hall,40.7177325,-74.043845,3185,City Hall,40.7177325,-74.043845,42125,Subscriber,1962,1
1413,41:25.4,04:58.9,3276,Marin Light Rail,40.71458404,-74.04281706,3276,Marin Light Rail,40.71458404,-74.04281706,42283,Subscriber,1995,2
461,58:59.9,06:41.0,3638,Washington St,40.7242941,-74.0354826,3483,Montgomery St,40.71942,-74.05099,42176,Subscriber,1993,1
482,02:01.7,10:03.7,3213,Van Vorst Park,40.71848892,-74.04772663,3269,Brunswick & 6th,40.72601173,-74.05038893,42335,Subscriber,1968,1
3480,04:49.9,02:50.7,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,42337,Customer,1977,2
3467,04:52.2,02:39.8,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,42270,Customer,1983,1
6411,07:37.4,54:28.6,3203,Hamilton Park,40.72759597,-74.04424731,3203,Hamilton Park,40.72759597,-74.04424731,42201,Subscriber,1965,1
303,10:56.3,15:59.4,3203,Hamilton Park,40.72759597,-74.04424731,3639,Harborside,40.7192517,-74.034234,42124,Subscriber,1995,1
4180,18:07.6,27:48.0,3199,Newport Pkwy,40.7287448,-74.0321082,3187,Warren St,40.7211236,-74.03805095,42247,Customer,1987,1
877,19:19.0,33:56.2,3191,Union St,40.7182113,-74.0836394,3195,Sip Ave,40.7308971,-74.06391263,42566,Subscriber,1977,1
339,20:42.4,26:21.8,3679,Bergen Ave,40.72210379,-74.071455,3195,Sip Ave,40.7308971,-74.06391263,42565,Subscriber,1999,1
1069,29:30.2,47:19.8,3269,Brunswick & 6th,40.72601173,-74.05038893,3273,Manila & 1st,40.72165072,-74.04288411,42146,Subscriber,1968,1
779,40:14.1,53:14.1,3483,Montgomery St,40.71942,-74.05099,3206,Hilltop,40.7311689,-74.0575736,42121,Customer,1969,0
233,48:22.2,52:16.1,3639,Harborside,40.7192517,-74.034234,3185,City Hall,40.7177325,-74.043845,42562,Subscriber,1985,1
1358,49:54.2,12:32.8,3206,Hilltop,40.7311689,-74.0575736,3193,Lincoln Park,40.7246051,-74.07840595,19265,Customer,1969,0
552,59:10.6,08:23.6,3187,Warren St,40.7211236,-74.03805095,3276,Marin Light Rail,40.71458404,-74.04281706,42409,Subscriber,1991,2
449,04:25.5,11:54.8,3214,Essex Light Rail,40.7127742,-74.0364857,3186,Grove St PATH,40.71958612,-74.04311746,42533,Subscriber,1990,1
823,09:46.3,23:29.6,3192,Liberty Light Rail,40.7112423,-74.0557013,3678,Fairmount Ave,40.72572614,-74.07195926,42595,Subscriber,1989,2
788,09:58.2,23:06.9,3192,Liberty Light Rail,40.7112423,-74.0557013,3678,Fairmount Ave,40.72572614,-74.07195926,42494,Customer,1969,0
756,12:22.9,24:59.8,3276,Marin Light Rail,40.71458404,-74.04281706,3187,Warren St,40.7211236,-74.03805095,42409,Subscriber,1991,2
2583,15:29.6,58:33.2,3193,Lincoln Park,40.7246051,-74.07840595,3206,Hilltop,40.7311689,-74.0575736,42232,Customer,1969,0
416,15:52.3,22:49.0,3184,Paulus Hook,40.7141454,-74.0335519,3211,Newark Ave,40.72152515,-74.04630454,42423,Subscriber,1978,1
386,16:04.7,22:30.9,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958612,-74.04311746,40517,Subscriber,1995,2
826,20:23.2,34:09.4,3694,Jackson Square,40.71113,-74.0789,3186,Grove St PATH,40.71958612,-74.04311746,42144,Customer,1969,0
2631,27:05.9,10:57.2,3199,Newport Pkwy,40.7287448,-74.0321082,3199,Newport Pkwy,40.7287448,-74.0321082,42130,Subscriber,1961,1
1921,35:58.0,07:59.9,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,42372,Subscriber,1971,2
183,40:57.9,44:01.3,3694,Jackson Square,40.71113,-74.0789,3694,Jackson Square,40.71113,-74.0789,34158,Subscriber,1988,1
1092,42:04.0,00:16.8,3184,Paulus Hook,40.7141454,-74.0335519,3276,Marin Light Rail,40.71458404,-74.04281706,42119,Subscriber,1968,2
731,44:17.5,56:28.9,3275,Columbus Drive,40.7183552,-74.03891444,3275,Columbus Drive,40.7183552,-74.03891444,42259,Subscriber,1986,1
899,49:30.7,04:29.9,3694,Jackson Square,40.71113,-74.0789,3186,Grove St PATH,40.71958612,-74.04311746,34158,Subscriber,1988,1
1414,51:20.8,14:55.1,3212,Christ Hospital,40.73478582,-74.05044364,3212,Christ Hospital,40.73478582,-74.05044364,42543,Customer,1969,0
1351,56:24.2,18:56.1,3193,Lincoln Park,40.7246051,-74.07840595,3193,Lincoln Park,40.7246051,-74.07840595,19265,Subscriber,1987,1
945,58:50.8,14:36.0,3193,Lincoln Park,40.7246051,-74.07840595,3193,Lincoln Park,40.7246051,-74.07840595,42300,Subscriber,1980,2
733,58:54.5,11:07.6,3186,Grove St PATH,40.71958612,-74.04311746,3196,Riverview Park,40.7443187,-74.0439909,42527,Subscriber,1987,1
910,04:33.5,19:44.3,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3184,Paulus Hook,40.7141454,-74.0335519,42354,Subscriber,1989,0
196,08:57.5,12:14.2,3211,Newark Ave,40.72152515,-74.04630454,3205,JC Medical Center,40.71653978,-74.04963791,42591,Subscriber,1956,1
2708,09:18.9,54:27.0,3206,Hilltop,40.7311689,-74.0575736,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42232,Subscriber,1986,2
2585,09:22.7,52:28.0,3209,Brunswick St,40.7241765,-74.0506564,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42616,Subscriber,1984,1
312,09:23.1,14:36.1,3679,Bergen Ave,40.72210379,-74.071455,3195,Sip Ave,40.7308971,-74.06391263,42309,Subscriber,1986,1
2514,12:55.6,54:50.4,3205,JC Medical Center,40.71653978,-74.04963791,3205,JC Medical Center,40.71653978,-74.04963791,42185,Subscriber,1987,1
2489,13:29.0,54:58.9,3205,JC Medical Center,40.71653978,-74.04963791,3205,JC Medical Center,40.71653978,-74.04963791,42258,Customer,1969,0
849,19:15.2,33:24.7,3202,Newport PATH,40.7272235,-74.0337589,3267,Morris Canal,40.71241882,-74.03852552,42572,Subscriber,1961,2
5931,28:48.7,07:40.3,3638,Washington St,40.7242941,-74.0354826,3638,Washington St,40.7242941,-74.0354826,42564,Customer,1988,2
1339,29:24.4,51:43.5,3202,Newport PATH,40.7272235,-74.0337589,3199,Newport Pkwy,40.7287448,-74.0321082,42452,Customer,1989,2
660,31:55.5,42:55.9,3195,Sip Ave,40.7308971,-74.06391263,3191,Union St,40.7182113,-74.0836394,42432,Subscriber,1983,1
481,32:09.1,40:10.2,3195,Sip Ave,40.7308971,-74.06391263,3677,Glenwood Ave,40.72755147,-74.07106072,42145,Subscriber,1970,0
145,33:29.7,35:54.8,3206,Hilltop,40.7311689,-74.0575736,3640,Journal Square,40.73367,-74.0625,42465,Subscriber,1991,1
483,33:39.6,41:43.3,3196,Riverview Park,40.7443187,-74.0439909,3269,Brunswick & 6th,40.72601173,-74.05038893,42527,Subscriber,1987,1
287,35:13.7,40:01.4,3213,Van Vorst Park,40.71848892,-74.04772663,3273,Manila & 1st,40.72165072,-74.04288411,42404,Subscriber,1968,1
4644,38:35.3,55:59.6,3278,Monmouth and 6th,40.72568548,-74.04879034,3203,Hamilton Park,40.72759597,-74.04424731,42172,Customer,1982,1
1913,53:49.1,25:42.7,3185,City Hall,40.7177325,-74.043845,3205,JC Medical Center,40.71653978,-74.04963791,42437,Subscriber,1989,1
2592,56:07.9,39:20.8,3205,JC Medical Center,40.71653978,-74.04963791,3185,City Hall,40.7177325,-74.043845,42603,Subscriber,1987,1
1726,56:32.5,25:18.9,3185,City Hall,40.7177325,-74.043845,3205,JC Medical Center,40.71653978,-74.04963791,39992,Subscriber,1990,2
2512,57:29.9,39:22.8,3205,JC Medical Center,40.71653978,-74.04963791,3185,City Hall,40.7177325,-74.043845,42258,Customer,1969,0
420,02:03.7,09:04.0,3184,Paulus Hook,40.7141454,-74.0335519,3199,Newport Pkwy,40.7287448,-74.0321082,42166,Subscriber,1982,1
1623,02:15.2,29:18.8,3639,Harborside,40.7192517,-74.034234,3275,Columbus Drive,40.7183552,-74.03891444,42189,Subscriber,1986,1
113,04:23.0,06:16.8,3275,Columbus Drive,40.7183552,-74.03891444,3187,Warren St,40.7211236,-74.03805095,42268,Subscriber,1956,1
106,04:28.4,06:14.4,3275,Columbus Drive,40.7183552,-74.03891444,3187,Warren St,40.7211236,-74.03805095,42350,Subscriber,1957,1
510,10:15.1,18:45.4,3267,Morris Canal,40.71241882,-74.03852552,3185,City Hall,40.7177325,-74.043845,42572,Customer,1987,1
478,10:37.8,18:36.1,3267,Morris Canal,40.71241882,-74.03852552,3185,City Hall,40.7177325,-74.043845,42316,Subscriber,1984,1
494,14:00.8,22:15.2,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3199,Newport Pkwy,40.7287448,-74.0321082,42229,Subscriber,1987,2
965,14:29.8,30:35.6,3214,Essex Light Rail,40.7127742,-74.0364857,3214,Essex Light Rail,40.7127742,-74.0364857,42142,Subscriber,1990,1
336,16:10.1,21:46.5,3202,Newport PATH,40.7272235,-74.0337589,3681,Grand St,40.71517768,-74.03768331,42280,Subscriber,1962,1
680,21:12.9,32:33.1,3195,Sip Ave,40.7308971,-74.06391263,3195,Sip Ave,40.7308971,-74.06391263,42364,Subscriber,1969,1
3192,21:36.0,14:48.7,3203,Hamilton Park,40.72759597,-74.04424731,3203,Hamilton Park,40.72759597,-74.04424731,42201,Subscriber,1986,1
1189,29:02.5,48:51.9,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,3280,Astor Place,40.7192822,-74.07126188,42490,Subscriber,1995,2
1886,29:20.9,00:46.9,3213,Van Vorst Park,40.71848892,-74.04772663,3199,Newport Pkwy,40.7287448,-74.0321082,42281,Customer,1969,0
10730,31:37.4,30:28.1,3267,Morris Canal,40.71241882,-74.03852552,3267,Morris Canal,40.71241882,-74.03852552,42479,Customer,1969,0
743,32:27.6,44:51.6,3186,Grove St PATH,40.71958612,-74.04311746,3225,Baldwin at Montgomery,40.7236589,-74.0641943,42170,Subscriber,1994,1
486,42:22.1,50:28.7,3186,Grove St PATH,40.71958612,-74.04311746,3199,Newport Pkwy,40.7287448,-74.0321082,42239,Subscriber,1989,2
701,44:23.7,56:05.1,3186,Grove St PATH,40.71958612,-74.04311746,3187,Warren St,40.7211236,-74.03805095,42116,Subscriber,1958,1
590,53:26.5,03:17.5,3187,Warren St,40.7211236,-74.03805095,3267,Morris Canal,40.71241882,-74.03852552,42247,Subscriber,1957,1
560,54:03.6,03:24.0,3187,Warren St,40.7211236,-74.03805095,3267,Morris Canal,40.71241882,-74.03852552,42387,Subscriber,1956,1
2285,55:05.9,33:10.9,3194,McGinley Square,40.72533993,-74.06762213,3194,McGinley Square,40.72533993,-74.06762213,42255,Subscriber,1991,2
2236,56:09.3,33:26.1,3194,McGinley Square,40.72533993,-74.06762213,3194,McGinley Square,40.72533993,-74.06762213,42159,Customer,1969,0
1907,56:21.4,28:09.2,3681,Grand St,40.71517768,-74.03768331,3276,Marin Light Rail,40.71458404,-74.04281706,42382,Subscriber,1988,2
1214,56:43.3,16:57.3,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3206,Hilltop,40.7311689,-74.0575736,42154,Subscriber,1986,2
2651,57:55.7,42:07.2,3276,Marin Light Rail,40.71458404,-74.04281706,3276,Marin Light Rail,40.71458404,-74.04281706,42405,Customer,1969,0
2648,58:10.1,42:19.0,3276,Marin Light Rail,40.71458404,-74.04281706,3276,Marin Light Rail,40.71458404,-74.04281706,42343,Customer,1969,0
331,58:12.9,03:44.0,3280,Astor Place,40.7192822,-74.07126188,3195,Sip Ave,40.7308971,-74.06391263,42317,Subscriber,1976,1
5752,03:08.0,39:00.2,3186,Grove St PATH,40.71958612,-74.04311746,3186,Grove St PATH,40.71958612,-74.04311746,42481,Subscriber,1985,1
903,05:58.8,21:02.5,3679,Bergen Ave,40.72210379,-74.071455,3193,Lincoln Park,40.7246051,-74.07840595,42354,Subscriber,1987,1
849,07:33.5,21:43.0,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,3210,Pershing Field,40.74267714,-74.05178863,42152,Subscriber,1982,1
1246,08:19.0,29:05.7,3677,Glenwood Ave,40.72755147,-74.07106072,3199,Newport Pkwy,40.7287448,-74.0321082,42442,Subscriber,1959,1
4433,11:08.7,25:02.3,3193,Lincoln Park,40.7246051,-74.07840595,3193,Lincoln Park,40.7246051,-74.07840595,42383,Customer,1969,0
2443,14:08.2,54:52.1,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,3203,Hamilton Park,40.72759597,-74.04424731,42388,Subscriber,1986,1
8219,16:56.4,33:55.8,3639,Harborside,40.7192517,-74.034234,3639,Harborside,40.7192517,-74.034234,42424,Customer,1969,0
8191,17:12.0,33:43.0,3639,Harborside,40.7192517,-74.034234,3639,Harborside,40.7192517,-74.034234,42444,Customer,1969,0
3816,17:34.1,21:10.1,3279,Dixon Mills,40.72163014,-74.04996783,3213,Van Vorst Park,40.71848892,-74.04772663,42408,Subscriber,1984,1
7049,17:55.7,15:25.4,3279,Dixon Mills,40.72163014,-74.04996783,3213,Van Vorst Park,40.71848892,-74.04772663,42200,Customer,1987,1
1859,18:59.3,49:58.4,3203,Hamilton Park,40.72759597,-74.04424731,3192,Liberty Light Rail,40.7112423,-74.0557013,42373,Subscriber,1986,1
385,23:34.4,30:00.1,3195,Sip Ave,40.7308971,-74.06391263,3678,Fairmount Ave,40.72572614,-74.07195926,42309,Subscriber,1970,1
637,26:09.2,36:47.2,3198,Heights Elevator,40.74871595,-74.0404433,3207,Oakland Ave,40.7376037,-74.0524783,42355,Customer,1983,2
280,32:59.5,37:39.8,3203,Hamilton Park,40.72759597,-74.04424731,3483,Montgomery St,40.71942,-74.05099,42201,Subscriber,1979,1
199,33:25.2,36:44.7,3194,McGinley Square,40.72533993,-74.06762213,3195,Sip Ave,40.7308971,-74.06391263,42548,Subscriber,1980,1
206,34:30.3,37:56.9,3205,JC Medical Center,40.71653978,-74.04963791,3186,Grove St PATH,40.71958612,-74.04311746,42532,Subscriber,1956,1
1276,34:57.2,56:13.2,3280,Astor Place,40.7192822,-74.07126188,3187,Warren St,40.7211236,-74.03805095,41498,Subscriber,1984,2
1996,35:27.4,08:44.3,3185,City Hall,40.7177325,-74.043845,3213,Van Vorst Park,40.71848892,-74.04772663,42492,Subscriber,1965,1
2204,35:45.9,12:30.0,3276,Marin Light Rail,40.71458404,-74.04281706,3276,Marin Light Rail,40.71458404,-74.04281706,34386,Subscriber,1983,1
653,38:25.7,49:19.4,3209,Brunswick St,40.7241765,-74.0506564,3209,Brunswick St,40.7241765,-74.0506564,42537,Subscriber,1991,1
307,39:00.4,44:07.5,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958612,-74.04311746,38759,Subscriber,1991,2
202,39:17.9,42:40.7,3269,Brunswick & 6th,40.72601173,-74.05038893,3203,Hamilton Park,40.72759597,-74.04424731,42497,Subscriber,1975,2
327,44:04.0,49:31.7,3203,Hamilton Park,40.72759597,-74.04424731,3199,Newport Pkwy,40.7287448,-74.0321082,42370,Subscriber,1964,1
1548,48:26.2,14:14.4,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,42213,Customer,1998,1
2038,49:24.7,23:22.8,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,42519,Customer,1997,2
810,50:26.0,03:56.3,3192,Liberty Light Rail,40.7112423,-74.0557013,3195,Sip Ave,40.7308971,-74.06391263,42372,Subscriber,1986,1
7873,50:50.7,02:04.5,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,42270,Customer,1969,0
7868,51:08.7,02:17.2,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,42493,Customer,1969,0
100,51:48.4,53:28.7,3199,Newport Pkwy,40.7287448,-74.0321082,3202,Newport PATH,40.7272235,-74.0337589,42263,Subscriber,1964,1
662,55:13.2,06:15.3,3203,Hamilton Park,40.72759597,-74.04424731,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,42388,Subscriber,1986,1
473,55:15.6,03:09.3,3205,JC Medical Center,40.71653978,-74.04963791,3639,Harborside,40.7192517,-74.034234,42109,Subscriber,1991,2
517,57:16.7,05:54.3,3185,City Hall,40.7177325,-74.043845,3185,City Hall,40.7177325,-74.043845,42395,Subscriber,1988,1
838,04:50.8,18:49.3,3212,Christ Hospital,40.73478582,-74.05044364,3273,Manila & 1st,40.72165072,-74.04288411,42374,Subscriber,1971,2
929,09:00.3,24:29.5,3203,Hamilton Park,40.72759597,-74.04424731,3277,Communipaw & Berry Lane,40.71435837,-74.06661093,42467,Subscriber,1987,1
2313,09:05.4,47:38.5,3276,Marin Light Rail,40.71458404,-74.04281706,3276,Marin Light Rail,40.71458404,-74.04281706,42119,Subscriber,1987,1
1054,12:12.9,29:47.6,3199,Newport Pkwy,40.7287448,-74.0321082,3276,Marin Light Rail,40.71458404,-74.04281706,42542,Subscriber,1959,1
3630,14:27.2,14:57.9,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,42388,Subscriber,1986,1
104,15:03.0,16:47.2,3186,Grove St PATH,40.71958612,-74.04311746,3211,Newark Ave,40.72152515,-74.04630454,42532,Subscriber,1993,1
434,16:35.3,23:49.5,3193,Lincoln Park,40.7246051,-74.07840595,3679,Bergen Ave,40.72210379,-74.071455,42354,Subscriber,1987,1
282,17:30.9,22:13.8,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,42136,Subscriber,1980,2
448,17:33.6,25:01.8,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3185,City Hall,40.7177325,-74.043845,42635,Subscriber,1994,1
323,17:56.3,23:19.4,3186,Grove St PATH,40.71958612,-74.04311746,3209,Brunswick St,40.7241765,-74.0506564,27808,Subscriber,1991,2
517,20:24.5,29:02.5,3269,Brunswick & 6th,40.72601173,-74.05038893,3187,Warren St,40.7211236,-74.03805095,42335,Subscriber,1973,2
1846,23:31.4,54:17.6,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,42323,Subscriber,1994,1
134,28:13.1,30:27.3,3186,Grove St PATH,40.71958612,-74.04311746,3273,Manila & 1st,40.72165072,-74.04288411,42196,Subscriber,1994,1
1832,29:04.3,59:37.2,3193,Lincoln Park,40.7246051,-74.07840595,3193,Lincoln Park,40.7246051,-74.07840595,42468,Customer,1969,0
2061,30:12.1,04:33.4,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3278,Monmouth and 6th,40.72568548,-74.04879034,42188,Subscriber,1979,1
1208,30:16.9,50:25.1,3276,Marin Light Rail,40.71458404,-74.04281706,3677,Glenwood Ave,40.72755147,-74.07106072,42542,Subscriber,1959,1
1705,33:23.8,01:49.3,3199,Newport Pkwy,40.7287448,-74.0321082,3192,Liberty Light Rail,40.7112423,-74.0557013,41685,Customer,1993,1
823,34:32.5,48:16.5,3199,Newport Pkwy,40.7287448,-74.0321082,3213,Van Vorst Park,40.71848892,-74.04772663,42281,Customer,1969,0
323,35:58.8,41:22.2,3195,Sip Ave,40.7308971,-74.06391263,3207,Oakland Ave,40.7376037,-74.0524783,42364,Subscriber,1963,2
639,37:24.6,48:04.2,3275,Columbus Drive,40.7183552,-74.03891444,3225,Baldwin at Montgomery,40.7236589,-74.0641943,42106,Subscriber,1994,1
183,39:40.6,42:44.3,3211,Newark Ave,40.72152515,-74.04630454,3203,Hamilton Park,40.72759597,-74.04424731,27705,Subscriber,1980,2
1656,39:50.3,07:27.0,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,42337,Customer,1991,2
1047,40:01.1,57:28.1,3187,Warren St,40.7211236,-74.03805095,3199,Newport Pkwy,40.7287448,-74.0321082,42409,Subscriber,1975,1
1640,40:04.6,07:24.6,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,42213,Customer,1994,2
1617,40:23.2,07:20.9,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,42303,Customer,1989,1
234,41:13.7,45:07.9,3267,Morris Canal,40.71241882,-74.03852552,3275,Columbus Drive,40.7183552,-74.03891444,42155,Customer,1969,0
1349,42:11.3,04:40.6,3270,Jersey & 6th St,40.72528911,-74.04557168,3681,Grand St,40.71517768,-74.03768331,42550,Subscriber,1976,1
135,43:27.7,45:43.1,3267,Morris Canal,40.71241882,-74.03852552,3184,Paulus Hook,40.7141454,-74.0335519,42387,Subscriber,1978,1
609,44:57.4,55:07.0,3194,McGinley Square,40.72533993,-74.06762213,3186,Grove St PATH,40.71958612,-74.04311746,42278,Customer,1969,0
816,46:23.9,00:00.8,3194,McGinley Square,40.72533993,-74.06762213,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42159,Customer,1994,1
2647,47:19.0,31:26.7,3267,Morris Canal,40.71241882,-74.03852552,3267,Morris Canal,40.71241882,-74.03852552,42247,Customer,1988,1
2115,48:42.4,23:58.2,3199,Newport Pkwy,40.7287448,-74.0321082,3199,Newport Pkwy,40.7287448,-74.0321082,42321,Customer,1968,1
424,48:58.3,56:03.2,3212,Christ Hospital,40.73478582,-74.05044364,3279,Dixon Mills,40.72163014,-74.04996783,40790,Subscriber,1989,2
247,52:16.0,56:23.1,3209,Brunswick St,40.7241765,-74.0506564,3483,Montgomery St,40.71942,-74.05099,27808,Subscriber,1991,2
114,52:40.9,54:35.9,3194,McGinley Square,40.72533993,-74.06762213,3225,Baldwin at Montgomery,40.7236589,-74.0641943,42255,Subscriber,1994,1
1884,57:52.2,29:16.8,3280,Astor Place,40.7192822,-74.07126188,3202,Newport PATH,40.7272235,-74.0337589,42297,Customer,1991,2
2231,59:13.6,36:25.4,3199,Newport Pkwy,40.7287448,-74.0321082,3187,Warren St,40.7211236,-74.03805095,42409,Subscriber,1975,1
2255,00:13.2,37:48.2,3203,Hamilton Park,40.72759597,-74.04424731,3203,Hamilton Park,40.72759597,-74.04424731,42162,Subscriber,1978,1
886,01:26.9,16:13.2,3277,Communipaw & Berry Lane,40.71435837,-74.06661093,3681,Grand St,40.71517768,-74.03768331,42467,Subscriber,1987,1
1339,02:21.7,24:41.1,3193,Lincoln Park,40.7246051,-74.07840595,3193,Lincoln Park,40.7246051,-74.07840595,40469,Customer,1969,0
1815,03:08.7,33:24.2,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,42519,Customer,1993,1
2812,03:33.0,50:25.3,3210,Pershing Field,40.74267714,-74.05178863,3210,Pershing Field,40.74267714,-74.05178863,42390,Subscriber,1975,1
2682,04:36.8,49:18.9,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3679,Bergen Ave,40.72210379,-74.071455,42106,Customer,1969,0
823,06:25.1,20:08.5,3681,Grand St,40.71517768,-74.03768331,3186,Grove St PATH,40.71958612,-74.04311746,42280,Subscriber,1976,1
1630,06:40.5,33:51.2,3213,Van Vorst Park,40.71848892,-74.04772663,3273,Manila & 1st,40.72165072,-74.04288411,42122,Subscriber,1977,1
738,07:37.2,19:56.0,3638,Washington St,40.7242941,-74.0354826,3272,Jersey & 3rd,40.72333159,-74.04595256,42111,Subscriber,1984,1
642,09:17.0,19:59.5,3638,Washington St,40.7242941,-74.0354826,3272,Jersey & 3rd,40.72333159,-74.04595256,42226,Customer,1969,0
2401,09:21.4,49:22.6,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3679,Bergen Ave,40.72210379,-74.071455,42170,Customer,1969,0
1186,13:10.6,32:57.5,3679,Bergen Ave,40.72210379,-74.071455,3192,Liberty Light Rail,40.7112423,-74.0557013,42378,Customer,1996,2
1139,14:03.3,33:02.7,3679,Bergen Ave,40.72210379,-74.071455,3192,Liberty Light Rail,40.7112423,-74.0557013,42344,Customer,1987,1
3018,14:58.9,05:17.9,3193,Lincoln Park,40.7246051,-74.07840595,3193,Lincoln Park,40.7246051,-74.07840595,42383,Customer,1969,0
219,18:44.5,22:24.0,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3267,Morris Canal,40.71241882,-74.03852552,42160,Subscriber,1967,1
966,19:09.9,35:16.9,3639,Harborside,40.7192517,-74.034234,3192,Liberty Light Rail,40.7112423,-74.0557013,42109,Subscriber,1985,1
4283,19:16.2,30:39.8,3639,Harborside,40.7192517,-74.034234,3639,Harborside,40.7192517,-74.034234,42629,Subscriber,1962,2
492,27:38.4,35:50.8,3193,Lincoln Park,40.7246051,-74.07840595,3193,Lincoln Park,40.7246051,-74.07840595,42624,Customer,1969,0
489,28:11.0,36:20.9,3275,Columbus Drive,40.7183552,-74.03891444,3203,Hamilton Park,40.72759597,-74.04424731,42155,Subscriber,1987,1
1603,28:16.2,54:59.5,3276,Marin Light Rail,40.71458404,-74.04281706,3681,Grand St,40.71517768,-74.03768331,42283,Subscriber,1962,1
796,32:45.3,46:01.5,3195,Sip Ave,40.7308971,-74.06391263,3193,Lincoln Park,40.7246051,-74.07840595,42244,Customer,1969,0
379,33:00.1,39:19.3,3202,Newport PATH,40.7272235,-74.0337589,3203,Hamilton Park,40.72759597,-74.04424731,42263,Subscriber,1964,1
1503,33:52.6,58:56.3,3192,Liberty Light Rail,40.7112423,-74.0557013,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,42519,Customer,1993,1
