tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
2888,34:59.3,23:08.0,3199,Newport Pkwy,40.7287448,-74.0321082,3267,Morris Canal,40.71241882,-74.03852552,42414,Subscriber,1980,1
1704,41:23.8,09:47.9,3192,Liberty Light Rail,40.7112423,-74.0557013,3199,Newport Pkwy,40.7287448,-74.0321082,42126,Customer,1988,1
2273,42:31.5,20:25.3,3203,Hamilton Park,40.72759597,-74.04424731,3203,Hamilton Park,40.72759597,-74.04424731,42381,Customer,1994,1
1392,42:42.8,05:55.8,3677,Glenwood Ave,40.72755147,-74.07106072,3199,Newport Pkwy,40.7287448,-74.0321082,42298,Subscriber,1959,1
3242,44:06.1,38:08.5,3205,JC Medical Center,40.71653978,-74.04963791,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42202,Subscriber,1977,1
3212,44:09.9,37:42.3,3205,JC Medical Center,40.71653978,-74.04963791,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42297,Customer,1969,0
3273,44:18.1,38:51.4,3205,JC Medical Center,40.71653978,-74.04963791,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42495,Customer,1969,0
2407,46:33.5,26:41.2,3213,Van Vorst Park,40.71848892,-74.04772663,3205,JC Medical Center,40.71653978,-74.04963791,42549,Subscriber,1983,2
2384,46:56.9,26:41.3,3213,Van Vorst Park,40.71848892,-74.04772663,3205,JC Medical Center,40.71653978,-74.04963791,42520,Subscriber,1984,1
1756,50:40.3,19:56.6,3211,Newark Ave,40.72152515,-74.04630454,3211,Newark Ave,40.72152515,-74.04630454,42390,Customer,1993,1
1701,51:41.4,20:02.5,3211,Newark Ave,40.72152515,-74.04630454,3211,Newark Ave,40.72152515,-74.04630454,42165,Customer,1969,0
908,03:42.4,18:50.4,3205,JC Medical Center,40.71653978,-74.04963791,3186,Grove St PATH,40.71958612,-74.04311746,42307,Subscriber,1983,1
251,03:58.2,08:10.0,3639,Harborside,40.7192517,-74.034234,3202,Newport PATH,40.7272235,-74.0337589,42335,Subscriber,1966,1
866,05:35.2,20:01.8,3186,Grove St PATH,40.71958612,-74.04311746,3207,Oakland Ave,40.7376037,-74.0524783,42278,Subscriber,1988,1
2176,06:28.3,42:45.1,3199,Newport Pkwy,40.7287448,-74.0321082,3199,Newport Pkwy,40.7287448,-74.0321082,42298,Subscriber,1959,1
915,07:05.6,22:20.7,3203,Hamilton Park,40.72759597,-74.04424731,3277,Communipaw & Berry Lane,40.71435837,-74.06661093,42371,Subscriber,1987,1
183,07:59.2,11:03.1,3276,Marin Light Rail,40.71458404,-74.04281706,3213,Van Vorst Park,40.71848892,-74.04772663,42417,Subscriber,1989,1
2001,09:18.9,42:40.8,3199,Newport Pkwy,40.7287448,-74.0321082,3199,Newport Pkwy,40.7287448,-74.0321082,41209,Subscriber,1963,1
149,15:40.7,18:10.1,3280,Astor Place,40.7192822,-74.07126188,3679,Bergen Ave,40.72210379,-74.071455,42529,Subscriber,1995,1
416,21:04.2,28:00.3,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,42159,Customer,1969,0
1153,24:08.4,43:21.4,3201,Dey St,40.737711,-74.066921,3184,Paulus Hook,40.7141454,-74.0335519,42346,Subscriber,1962,1
374,24:31.6,30:46.5,3694,Jackson Square,40.71113,-74.0789,3280,Astor Place,40.7192822,-74.07126188,42433,Subscriber,1960,1
1276,36:26.7,57:42.8,3201,Dey St,40.737711,-74.066921,3201,Dey St,40.737711,-74.066921,42483,Subscriber,1966,1
605,39:30.7,49:36.2,3211,Newark Ave,40.72152515,-74.04630454,3212,Christ Hospital,40.73478582,-74.05044364,42292,Subscriber,1988,1
1261,39:40.4,00:42.3,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3205,JC Medical Center,40.71653978,-74.04963791,42297,Customer,1969,0
1958,39:43.8,12:22.5,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3205,JC Medical Center,40.71653978,-74.04963791,42495,Customer,1969,0
1930,40:11.1,12:21.5,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3205,JC Medical Center,40.71653978,-74.04963791,42202,Subscriber,1977,1
1787,41:03.8,10:51.4,3276,Marin Light Rail,40.71458404,-74.04281706,3186,Grove St PATH,40.71958612,-74.04311746,42538,Subscriber,1987,1
1860,46:19.2,17:19.7,3267,Morris Canal,40.71241882,-74.03852552,3267,Morris Canal,40.71241882,-74.03852552,42369,Subscriber,1983,2
638,49:26.8,00:05.4,3213,Van Vorst Park,40.71848892,-74.04772663,3199,Newport Pkwy,40.7287448,-74.0321082,42436,Customer,1993,1
1231,51:12.5,11:44.3,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42343,Subscriber,1994,1
8583,51:35.3,14:39.1,3186,Grove St PATH,40.71958612,-74.04311746,3199,Newport Pkwy,40.7287448,-74.0321082,42192,Customer,1969,0
613,53:06.6,03:20.3,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3269,Brunswick & 6th,40.72601173,-74.05038893,42195,Customer,1969,0
2756,54:08.0,40:04.9,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,42153,Subscriber,1964,1
2750,54:08.5,39:59.0,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,42396,Subscriber,1971,1
402,54:49.3,01:31.6,3213,Van Vorst Park,40.71848892,-74.04772663,3267,Morris Canal,40.71241882,-74.03852552,42365,Subscriber,1983,1
383,55:14.1,01:37.8,3213,Van Vorst Park,40.71848892,-74.04772663,3267,Morris Canal,40.71241882,-74.03852552,42206,Subscriber,1984,2
1025,00:07.2,17:12.9,3277,Communipaw & Berry Lane,40.71435837,-74.06661093,3186,Grove St PATH,40.71958612,-74.04311746,42371,Subscriber,1987,1
270,00:32.4,05:03.2,3276,Marin Light Rail,40.71458404,-74.04281706,3276,Marin Light Rail,40.71458404,-74.04281706,42472,Subscriber,1983,1
155,00:51.0,03:26.4,3214,Essex Light Rail,40.7127742,-74.0364857,3214,Essex Light Rail,40.7127742,-74.0364857,42613,Customer,1991,1
2184,01:39.0,38:03.0,3481,York St,40.71649,-74.04105,3481,York St,40.71649,-74.04105,42405,Subscriber,1954,2
1013,04:16.7,21:10.4,3276,Marin Light Rail,40.71458404,-74.04281706,3678,Fairmount Ave,40.72572614,-74.07195926,42403,Customer,1969,0
1634,04:23.5,31:37.6,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,3192,Liberty Light Rail,40.7112423,-74.0557013,42251,Customer,1992,2
244,04:48.0,08:52.8,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3214,Essex Light Rail,40.7127742,-74.0364857,42315,Subscriber,1984,1
257,04:48.2,09:05.8,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3214,Essex Light Rail,40.7127742,-74.0364857,42385,Subscriber,1986,2
484,05:00.6,13:05.3,3278,Monmouth and 6th,40.72568548,-74.04879034,3220,5 Corners Library,40.73496102,-74.05950308,42623,Subscriber,1981,2
1203,05:22.2,25:25.3,3187,Warren St,40.7211236,-74.03805095,3193,Lincoln Park,40.7246051,-74.07840595,42596,Subscriber,1974,1
3348,05:33.5,01:22.3,3275,Columbus Drive,40.7183552,-74.03891444,3275,Columbus Drive,40.7183552,-74.03891444,42431,Customer,1989,1
1763,05:53.6,35:16.7,3199,Newport Pkwy,40.7287448,-74.0321082,3677,Glenwood Ave,40.72755147,-74.07106072,42298,Subscriber,1959,1
1263,09:26.7,30:30.0,3212,Christ Hospital,40.73478582,-74.05044364,3210,Pershing Field,40.74267714,-74.05178863,42292,Subscriber,1971,2
132,09:50.4,12:03.4,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958612,-74.04311746,42605,Subscriber,1988,1
1679,13:40.4,41:40.3,3192,Liberty Light Rail,40.7112423,-74.0557013,3213,Van Vorst Park,40.71848892,-74.04772663,42162,Customer,1992,1
1380,17:41.6,40:41.7,3267,Morris Canal,40.71241882,-74.03852552,3481,York St,40.71649,-74.04105,42369,Subscriber,1983,2
183,25:27.1,28:30.5,3278,Monmouth and 6th,40.72568548,-74.04879034,3211,Newark Ave,40.72152515,-74.04630454,42200,Subscriber,1989,2
441,26:10.0,33:31.0,3203,Hamilton Park,40.72759597,-74.04424731,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,42536,Subscriber,1989,1
245,27:01.7,31:07.1,3211,Newark Ave,40.72152515,-74.04630454,3203,Hamilton Park,40.72759597,-74.04424731,42142,Subscriber,1987,1
1885,29:17.8,00:42.8,3186,Grove St PATH,40.71958612,-74.04311746,3186,Grove St PATH,40.71958612,-74.04311746,42504,Subscriber,1985,1
1946,33:49.1,06:15.5,3192,Liberty Light Rail,40.7112423,-74.0557013,3205,JC Medical Center,40.71653978,-74.04963791,42251,Customer,1992,2
1067,34:26.8,52:14.5,3206,Hilltop,40.7311689,-74.0575736,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42545,Subscriber,1986,2
1824,34:33.2,04:57.9,3205,JC Medical Center,40.71653978,-74.04963791,3205,JC Medical Center,40.71653978,-74.04963791,42264,Subscriber,1994,2
1080,37:55.4,55:56.3,3678,Fairmount Ave,40.72572614,-74.07195926,3193,Lincoln Park,40.7246051,-74.07840595,42403,Customer,1993,1
589,42:19.2,52:08.5,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3199,Newport Pkwy,40.7287448,-74.0321082,42343,Subscriber,1988,1
10999,43:53.1,47:12.7,3638,Washington St,40.7242941,-74.0354826,3638,Washington St,40.7242941,-74.0354826,42129,Customer,1969,0
476,44:25.3,52:21.3,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,3205,JC Medical Center,40.71653978,-74.04963791,42260,Subscriber,1986,1
399,44:52.6,51:32.1,3275,Columbus Drive,40.7183552,-74.03891444,3483,Montgomery St,40.71942,-74.05099,42141,Subscriber,1960,1
1620,45:42.9,12:43.3,3187,Warren St,40.7211236,-74.03805095,3220,5 Corners Library,40.73496102,-74.05950308,42621,Customer,1969,0
1584,46:17.7,12:41.9,3187,Warren St,40.7211236,-74.03805095,3220,5 Corners Library,40.73496102,-74.05950308,42143,Customer,1969,0
1373,47:32.9,10:26.9,3193,Lincoln Park,40.7246051,-74.07840595,3207,Oakland Ave,40.7376037,-74.0524783,42280,Subscriber,1974,1
312,49:30.5,54:42.6,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,42578,Customer,1969,0
3199,52:35.0,45:54.7,3205,JC Medical Center,40.71653978,-74.04963791,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,42260,Subscriber,1986,1
1845,56:05.0,26:50.5,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,42136,Customer,1969,0
1762,59:11.5,28:34.1,3681,Grand St,40.71517768,-74.03768331,3681,Grand St,40.71517768,-74.03768331,42156,Subscriber,1987,1
361,59:57.0,05:58.0,3267,Morris Canal,40.71241882,-74.03852552,3275,Columbus Drive,40.7183552,-74.03891444,42287,Customer,1979,1
394,07:11.2,13:45.7,3639,Harborside,40.7192517,-74.034234,3199,Newport Pkwy,40.7287448,-74.0321082,42527,Subscriber,1949,1
629,07:30.9,18:00.0,3639,Harborside,40.7192517,-74.034234,3483,Montgomery St,40.71942,-74.05099,42144,Customer,1969,0
832,07:50.4,21:42.6,3205,JC Medical Center,40.71653978,-74.04963791,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,42251,Customer,1992,2
1277,08:01.1,29:18.5,3195,Sip Ave,40.7308971,-74.06391263,3198,Heights Elevator,40.74871595,-74.0404433,42573,Subscriber,1968,1
449,09:02.0,16:31.8,3199,Newport Pkwy,40.7287448,-74.0321082,3272,Jersey & 3rd,40.72333159,-74.04595256,42343,Subscriber,1980,1
795,09:05.5,22:20.5,3210,Pershing Field,40.74267714,-74.05178863,3212,Christ Hospital,40.73478582,-74.05044364,42292,Subscriber,1971,2
1652,10:47.1,38:19.2,3207,Oakland Ave,40.7376037,-74.0524783,3196,Riverview Park,40.7443187,-74.0439909,42280,Subscriber,1974,1
1315,16:33.1,38:28.8,3220,5 Corners Library,40.73496102,-74.05950308,3187,Warren St,40.7211236,-74.03805095,42143,Customer,1969,0
1326,16:34.5,38:41.5,3220,5 Corners Library,40.73496102,-74.05950308,3187,Warren St,40.7211236,-74.03805095,42621,Customer,1969,0
2146,19:06.1,54:53.1,3481,York St,40.71649,-74.04105,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42469,Subscriber,1985,1
2140,19:11.1,54:51.3,3481,York St,40.71649,-74.04105,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42597,Subscriber,1993,2
361,21:05.8,27:07.6,3202,Newport PATH,40.7272235,-74.0337589,3275,Columbus Drive,40.7183552,-74.03891444,42476,Subscriber,1995,2
269,21:27.5,25:56.8,3275,Columbus Drive,40.7183552,-74.03891444,3267,Morris Canal,40.71241882,-74.03852552,42287,Customer,1979,1
304,23:08.9,28:13.5,3220,5 Corners Library,40.73496102,-74.05950308,3278,Monmouth and 6th,40.72568548,-74.04879034,42623,Subscriber,1981,2
256,25:41.9,29:58.4,3195,Sip Ave,40.7308971,-74.06391263,3678,Fairmount Ave,40.72572614,-74.07195926,42308,Subscriber,1981,1
2561,31:15.4,13:56.5,3194,McGinley Square,40.72533993,-74.06762213,3192,Liberty Light Rail,40.7112423,-74.0557013,42326,Subscriber,1977,1
405,35:13.4,41:59.1,3186,Grove St PATH,40.71958612,-74.04311746,3187,Warren St,40.7211236,-74.03805095,42504,Subscriber,1980,1
926,35:34.6,51:01.6,3199,Newport Pkwy,40.7287448,-74.0321082,3199,Newport Pkwy,40.7287448,-74.0321082,42636,Subscriber,1982,1
462,35:42.8,43:24.9,3195,Sip Ave,40.7308971,-74.06391263,3677,Glenwood Ave,40.72755147,-74.07106072,42329,Subscriber,1966,1
1180,37:38.2,57:18.3,3278,Monmouth and 6th,40.72568548,-74.04879034,3278,Monmouth and 6th,40.72568548,-74.04879034,42354,Subscriber,1977,1
536,38:04.6,47:01.3,3199,Newport Pkwy,40.7287448,-74.0321082,3273,Manila & 1st,40.72165072,-74.04288411,41209,Subscriber,1986,1
1808,38:55.4,09:04.2,3196,Riverview Park,40.7443187,-74.0439909,3187,Warren St,40.7211236,-74.03805095,42280,Subscriber,1974,1
139,39:53.6,42:12.8,3187,Warren St,40.7211236,-74.03805095,3639,Harborside,40.7192517,-74.034234,38759,Subscriber,1993,2
3920,41:28.4,46:48.5,3203,Hamilton Park,40.72759597,-74.04424731,3203,Hamilton Park,40.72759597,-74.04424731,42121,Customer,1969,0
3908,42:12.1,47:20.5,3203,Hamilton Park,40.72759597,-74.04424731,3203,Hamilton Park,40.72759597,-74.04424731,42219,Customer,1969,0
380,42:52.0,49:12.3,3185,City Hall,40.7177325,-74.043845,3203,Hamilton Park,40.72759597,-74.04424731,42187,Subscriber,1951,1
218,43:47.2,47:26.2,3194,McGinley Square,40.72533993,-74.06762213,3195,Sip Ave,40.7308971,-74.06391263,42389,Subscriber,1980,1
127,45:47.1,47:54.7,3187,Warren St,40.7211236,-74.03805095,3275,Columbus Drive,40.7183552,-74.03891444,42621,Customer,1969,0
1254,49:28.8,10:23.0,3278,Monmouth and 6th,40.72568548,-74.04879034,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42518,Subscriber,1962,1
304,52:33.4,57:38.1,3187,Warren St,40.7211236,-74.03805095,3199,Newport Pkwy,40.7287448,-74.0321082,42504,Subscriber,1980,1
998,52:55.7,09:34.6,3276,Marin Light Rail,40.71458404,-74.04281706,3214,Essex Light Rail,40.7127742,-74.0364857,42468,Customer,1969,0
930,54:06.1,09:37.0,3276,Marin Light Rail,40.71458404,-74.04281706,3214,Essex Light Rail,40.7127742,-74.0364857,42603,Customer,1969,0
654,54:25.1,05:20.1,3276,Marin Light Rail,40.71458404,-74.04281706,3276,Marin Light Rail,40.71458404,-74.04281706,42233,Subscriber,1984,1
257,57:17.0,01:34.5,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3186,Grove St PATH,40.71958612,-74.04311746,42597,Subscriber,1968,1
101,59:47.3,01:29.0,3199,Newport Pkwy,40.7287448,-74.0321082,3202,Newport PATH,40.7272235,-74.0337589,42374,Subscriber,1992,1
167,02:36.4,05:23.8,3639,Harborside,40.7192517,-74.034234,3187,Warren St,40.7211236,-74.03805095,38759,Subscriber,1993,2
459,04:36.3,12:16.1,3199,Newport Pkwy,40.7287448,-74.0321082,3639,Harborside,40.7192517,-74.034234,42527,Subscriber,1949,1
538,10:51.5,19:50.0,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3199,Newport Pkwy,40.7287448,-74.0321082,42545,Subscriber,1992,2
1566,11:30.7,37:37.7,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3270,Jersey & 6th St,40.72528911,-74.04557168,42469,Subscriber,1962,1
430,12:48.7,19:58.9,3203,Hamilton Park,40.72759597,-74.04424731,3187,Warren St,40.7211236,-74.03805095,42531,Subscriber,1951,1
1839,15:22.4,46:01.9,3192,Liberty Light Rail,40.7112423,-74.0557013,3483,Montgomery St,40.71942,-74.05099,42326,Subscriber,1977,1
766,15:49.0,28:35.9,3678,Fairmount Ave,40.72572614,-74.07195926,3678,Fairmount Ave,40.72572614,-74.07195926,42308,Subscriber,1954,1
1075,16:54.6,34:50.0,3198,Heights Elevator,40.74871595,-74.0404433,3195,Sip Ave,40.7308971,-74.06391263,42252,Subscriber,1968,1
703,18:41.0,30:24.7,3483,Montgomery St,40.71942,-74.05099,3639,Harborside,40.7192517,-74.034234,42144,Customer,1969,0
725,30:40.7,42:46.6,3638,Washington St,40.7242941,-74.0354826,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42215,Subscriber,1988,1
921,36:22.1,51:44.0,3638,Washington St,40.7242941,-74.0354826,3638,Washington St,40.7242941,-74.0354826,42449,Subscriber,1982,2
365,36:41.3,42:46.5,3639,Harborside,40.7192517,-74.034234,3276,Marin Light Rail,40.71458404,-74.04281706,42527,Subscriber,1990,1
895,37:36.3,52:31.6,3638,Washington St,40.7242941,-74.0354826,3276,Marin Light Rail,40.71458404,-74.04281706,42422,Customer,1992,1
114,38:52.2,40:46.9,3187,Warren St,40.7211236,-74.03805095,3275,Columbus Drive,40.7183552,-74.03891444,42280,Subscriber,1951,1
424,38:56.5,46:01.2,3268,Lafayette Park,40.71346383,-74.06285852,3186,Grove St PATH,40.71958612,-74.04311746,42190,Subscriber,1984,1
3493,41:24.6,39:38.0,3203,Hamilton Park,40.72759597,-74.04424731,3203,Hamilton Park,40.72759597,-74.04424731,42194,Customer,1999,1
563,43:01.3,52:25.1,3638,Washington St,40.7242941,-74.0354826,3276,Marin Light Rail,40.71458404,-74.04281706,42507,Customer,1992,2
3120,46:19.2,38:19.4,3203,Hamilton Park,40.72759597,-74.04424731,3203,Hamilton Park,40.72759597,-74.04424731,39236,Customer,1999,2
1209,47:02.8,07:12.7,3483,Montgomery St,40.71942,-74.05099,3194,McGinley Square,40.72533993,-74.06762213,42326,Subscriber,1977,1
411,47:32.1,54:24.0,3483,Montgomery St,40.71942,-74.05099,3275,Columbus Drive,40.7183552,-74.03891444,42141,Subscriber,1960,1
584,49:09.8,58:54.3,3275,Columbus Drive,40.7183552,-74.03891444,3275,Columbus Drive,40.7183552,-74.03891444,42148,Subscriber,1986,1
234,51:43.9,55:38.0,3195,Sip Ave,40.7308971,-74.06391263,3194,McGinley Square,40.72533993,-74.06762213,42267,Subscriber,1984,2
1157,05:04.3,24:21.6,3270,Jersey & 6th St,40.72528911,-74.04557168,3198,Heights Elevator,40.74871595,-74.0404433,42161,Subscriber,1971,2
275,09:41.0,14:16.3,3276,Marin Light Rail,40.71458404,-74.04281706,3275,Columbus Drive,40.7183552,-74.03891444,42422,Subscriber,1986,1
735,16:19.8,28:35.2,3195,Sip Ave,40.7308971,-74.06391263,3694,Jackson Square,40.71113,-74.0789,42389,Customer,1995,1
342,19:41.8,25:24.7,3202,Newport PATH,40.7272235,-74.0337589,3187,Warren St,40.7211236,-74.03805095,42189,Subscriber,1978,1
483,26:05.9,34:09.0,3203,Hamilton Park,40.72759597,-74.04424731,3205,JC Medical Center,40.71653978,-74.04963791,42272,Subscriber,1969,0
2742,28:17.4,13:59.6,3194,McGinley Square,40.72533993,-74.06762213,3194,McGinley Square,40.72533993,-74.06762213,42326,Subscriber,1995,2
1007,30:22.6,47:10.2,3276,Marin Light Rail,40.71458404,-74.04281706,3681,Grand St,40.71517768,-74.03768331,42507,Subscriber,1995,2
998,32:54.8,49:33.4,3639,Harborside,40.7192517,-74.034234,3213,Van Vorst Park,40.71848892,-74.04772663,42334,Subscriber,1981,1
381,36:49.0,43:10.9,3199,Newport Pkwy,40.7287448,-74.0321082,3187,Warren St,40.7211236,-74.03805095,42192,Subscriber,1991,1
1145,43:39.8,02:45.6,3638,Washington St,40.7242941,-74.0354826,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42505,Subscriber,1991,1
2241,50:05.7,27:27.6,3195,Sip Ave,40.7308971,-74.06391263,3203,Hamilton Park,40.72759597,-74.04424731,42252,Subscriber,1970,1
500,53:49.7,02:10.2,3186,Grove St PATH,40.71958612,-74.04311746,3194,McGinley Square,40.72533993,-74.06762213,42198,Subscriber,1978,1
171,58:04.0,00:55.6,3205,JC Medical Center,40.71653978,-74.04963791,3483,Montgomery St,40.71942,-74.05099,42288,Subscriber,1991,1
236,00:01.1,03:57.8,3185,City Hall,40.7177325,-74.043845,3639,Harborside,40.7192517,-74.034234,42309,Subscriber,1988,1
337,01:25.2,07:02.7,3483,Montgomery St,40.71942,-74.05099,3225,Baldwin at Montgomery,40.7236589,-74.0641943,42132,Subscriber,1991,1
114,01:30.6,03:25.1,3279,Dixon Mills,40.72163014,-74.04996783,3278,Monmouth and 6th,40.72568548,-74.04879034,42562,Subscriber,1981,1
2118,03:43.9,39:02.7,3202,Newport PATH,40.7272235,-74.0337589,3202,Newport PATH,40.7272235,-74.0337589,42374,Customer,1997,2
316,03:49.9,09:06.9,3203,Hamilton Park,40.72759597,-74.04424731,3211,Newark Ave,40.72152515,-74.04630454,42421,Subscriber,1982,1
3167,04:55.8,57:43.1,3202,Newport PATH,40.7272235,-74.0337589,3202,Newport PATH,40.7272235,-74.0337589,42265,Customer,1992,2
1951,06:36.1,39:07.3,3202,Newport PATH,40.7272235,-74.0337589,3202,Newport PATH,40.7272235,-74.0337589,38358,Customer,1991,2
455,10:43.9,18:19.3,3639,Harborside,40.7192517,-74.034234,3199,Newport Pkwy,40.7287448,-74.0321082,42144,Subscriber,1988,2
448,10:50.1,18:18.8,3639,Harborside,40.7192517,-74.034234,3199,Newport Pkwy,40.7287448,-74.0321082,42401,Subscriber,1984,1
248,12:52.9,17:01.0,3211,Newark Ave,40.72152515,-74.04630454,3203,Hamilton Park,40.72759597,-74.04424731,42333,Subscriber,1982,1
318,14:17.5,19:36.2,3269,Brunswick & 6th,40.72601173,-74.05038893,3278,Monmouth and 6th,40.72568548,-74.04879034,42404,Subscriber,1964,1
1114,14:46.3,33:21.1,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,42337,Customer,1996,1
2902,14:58.0,03:20.5,3681,Grand St,40.71517768,-74.03768331,3681,Grand St,40.71517768,-74.03768331,42501,Customer,1993,2
783,22:38.9,35:42.0,3199,Newport Pkwy,40.7287448,-74.0321082,3214,Essex Light Rail,40.7127742,-74.0364857,42636,Subscriber,1988,1
1888,28:14.5,59:43.0,3203,Hamilton Park,40.72759597,-74.04424731,3269,Brunswick & 6th,40.72601173,-74.05038893,42255,Subscriber,1970,1
456,32:32.5,40:08.9,3639,Harborside,40.7192517,-74.034234,3199,Newport Pkwy,40.7287448,-74.0321082,42309,Subscriber,1990,1
444,37:20.0,44:44.3,3185,City Hall,40.7177325,-74.043845,3268,Lafayette Park,40.71346383,-74.06285852,42386,Subscriber,1984,1
524,39:01.5,47:45.6,3187,Warren St,40.7211236,-74.03805095,3199,Newport Pkwy,40.7287448,-74.0321082,42192,Subscriber,1993,1
486,41:12.1,49:18.6,3187,Warren St,40.7211236,-74.03805095,3187,Warren St,40.7211236,-74.03805095,42143,Customer,1969,0
802,43:39.3,57:01.4,3212,Christ Hospital,40.73478582,-74.05044364,3639,Harborside,40.7192517,-74.034234,42372,Customer,1989,2
468,54:49.2,02:38.0,3199,Newport Pkwy,40.7287448,-74.0321082,3639,Harborside,40.7192517,-74.034234,42144,Subscriber,1988,2
452,55:07.3,02:40.0,3199,Newport Pkwy,40.7287448,-74.0321082,3639,Harborside,40.7192517,-74.034234,42504,Subscriber,1984,1
517,55:34.8,04:12.8,3199,Newport Pkwy,40.7287448,-74.0321082,3270,Jersey & 6th St,40.72528911,-74.04557168,42401,Subscriber,1970,1
209,58:31.6,02:01.0,3278,Monmouth and 6th,40.72568548,-74.04879034,3211,Newark Ave,40.72152515,-74.04630454,42623,Subscriber,1984,1
3152,59:31.5,52:04.4,3681,Grand St,40.71517768,-74.03768331,3481,York St,40.71649,-74.04105,42585,Subscriber,1962,1
210,03:09.7,06:40.4,3211,Newark Ave,40.72152515,-74.04630454,3278,Monmouth and 6th,40.72568548,-74.04879034,42421,Subscriber,1984,1
668,05:14.2,16:22.3,3199,Newport Pkwy,40.7287448,-74.0321082,3481,York St,40.71649,-74.04105,42309,Subscriber,1982,1
540,07:42.1,16:42.1,3186,Grove St PATH,40.71958612,-74.04311746,3225,Baldwin at Montgomery,40.7236589,-74.0641943,42570,Subscriber,1963,1
132,09:57.5,12:10.2,3278,Monmouth and 6th,40.72568548,-74.04879034,3279,Dixon Mills,40.72163014,-74.04996783,42421,Subscriber,1981,1
946,29:10.7,44:57.2,3483,Montgomery St,40.71942,-74.05099,3199,Newport Pkwy,40.7287448,-74.0321082,42304,Subscriber,1958,1
127,33:14.2,35:21.7,3202,Newport PATH,40.7272235,-74.0337589,3199,Newport Pkwy,40.7287448,-74.0321082,42314,Subscriber,1992,1
2309,01:50.7,40:20.2,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,42136,Subscriber,1984,1
917,04:38.4,19:55.7,3185,City Hall,40.7177325,-74.043845,3694,Jackson Square,40.71113,-74.0789,42411,Subscriber,1988,1
162,07:54.9,10:37.7,3194,McGinley Square,40.72533993,-74.06762213,3679,Bergen Ave,40.72210379,-74.071455,42267,Subscriber,1999,1
381,21:00.5,27:21.6,3199,Newport Pkwy,40.7287448,-74.0321082,3639,Harborside,40.7192517,-74.034234,42192,Subscriber,1993,1
1483,26:16.0,51:00.0,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3269,Brunswick & 6th,40.72601173,-74.05038893,42132,Customer,1985,1
1465,26:27.5,50:52.7,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3269,Brunswick & 6th,40.72601173,-74.05038893,42570,Customer,1987,1
419,00:05.9,07:05.8,3194,McGinley Square,40.72533993,-74.06762213,3193,Lincoln Park,40.7246051,-74.07840595,42198,Customer,2001,1
535,12:28.9,21:24.5,3677,Glenwood Ave,40.72755147,-74.07106072,3191,Union St,40.7182113,-74.0836394,42298,Subscriber,1977,1
201,18:23.6,21:44.6,3186,Grove St PATH,40.71958612,-74.04311746,3213,Van Vorst Park,40.71848892,-74.04772663,42134,Subscriber,1988,1
